call_id,filename,filepath,dataset,emotion,transcript,split
1003_IOM_SAD_XX,1003_IOM_SAD_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1003_IOM_SAD_XX.wav,CREMA-D,sadness,,train
1003_ITH_ANG_XX,1003_ITH_ANG_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1003_ITH_ANG_XX.wav,CREMA-D,anger,,test
1003_ITH_DIS_XX,1003_ITH_DIS_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1003_ITH_DIS_XX.wav,CREMA-D,disgust,,train
1003_ITH_FEA_XX,1003_ITH_FEA_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1003_ITH_FEA_XX.wav,CREMA-D,fear,,train
1003_ITH_NEU_XX,1003_ITH_NEU_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1003_ITH_NEU_XX.wav,CREMA-D,neutral,,test
1003_ITH_SAD_XX,1003_ITH_SAD_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1003_ITH_SAD_XX.wav,CREMA-D,sadness,,train
1003_ITS_ANG_XX,1003_ITS_ANG_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1003_ITS_ANG_XX.wav,CREMA-D,anger,,test
1003_ITS_DIS_XX,1003_ITS_DIS_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1003_ITS_DIS_XX.wav,CREMA-D,disgust,,train
1003_ITS_FEA_XX,1003_ITS_FEA_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1003_ITS_FEA_XX.wav,CREMA-D,fear,,train
1003_ITS_NEU_XX,1003_ITS_NEU_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1003_ITS_NEU_XX.wav,CREMA-D,neutral,,train
1003_ITS_SAD_XX,1003_ITS_SAD_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1003_ITS_SAD_XX.wav,CREMA-D,sadness,,train
1003_IWL_ANG_XX,1003_IWL_ANG_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1003_IWL_ANG_XX.wav,CREMA-D,anger,,train
1003_IWL_DIS_XX,1003_IWL_DIS_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1003_IWL_DIS_XX.wav,CREMA-D,disgust,,train
1003_IWL_FEA_XX,1003_IWL_FEA_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1003_IWL_FEA_XX.wav,CREMA-D,fear,,train
1003_IWL_NEU_XX,1003_IWL_NEU_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1003_IWL_NEU_XX.wav,CREMA-D,neutral,,val
1003_IWL_SAD_XX,1003_IWL_SAD_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1003_IWL_SAD_XX.wav,CREMA-D,sadness,,train
1003_IWW_ANG_XX,1003_IWW_ANG_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1003_IWW_ANG_XX.wav,CREMA-D,anger,,train
1003_IWW_DIS_XX,1003_IWW_DIS_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1003_IWW_DIS_XX.wav,CREMA-D,disgust,,train
1003_IWW_FEA_XX,1003_IWW_FEA_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1003_IWW_FEA_XX.wav,CREMA-D,fear,,val
1003_IWW_NEU_XX,1003_IWW_NEU_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1003_IWW_NEU_XX.wav,CREMA-D,neutral,,train
1003_IWW_SAD_XX,1003_IWW_SAD_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1003_IWW_SAD_XX.wav,CREMA-D,sadness,,train
1003_MTI_ANG_XX,1003_MTI_ANG_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1003_MTI_ANG_XX.wav,CREMA-D,anger,,train
1003_MTI_DIS_XX,1003_MTI_DIS_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1003_MTI_DIS_XX.wav,CREMA-D,disgust,,train
1003_MTI_FEA_XX,1003_MTI_FEA_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1003_MTI_FEA_XX.wav,CREMA-D,fear,,train
1003_MTI_NEU_XX,1003_MTI_NEU_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1003_MTI_NEU_XX.wav,CREMA-D,neutral,,train
1003_MTI_SAD_XX,1003_MTI_SAD_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1003_MTI_SAD_XX.wav,CREMA-D,sadness,,train
1003_TAI_ANG_XX,1003_TAI_ANG_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1003_TAI_ANG_XX.wav,CREMA-D,anger,,train
1003_TAI_DIS_XX,1003_TAI_DIS_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1003_TAI_DIS_XX.wav,CREMA-D,disgust,,train
1003_TAI_FEA_XX,1003_TAI_FEA_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1003_TAI_FEA_XX.wav,CREMA-D,fear,,train
1003_TAI_NEU_XX,1003_TAI_NEU_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1003_TAI_NEU_XX.wav,CREMA-D,neutral,,train
1003_TAI_SAD_XX,1003_TAI_SAD_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1003_TAI_SAD_XX.wav,CREMA-D,sadness,,train
1003_TIE_ANG_XX,1003_TIE_ANG_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1003_TIE_ANG_XX.wav,CREMA-D,anger,,val
1003_TIE_DIS_XX,1003_TIE_DIS_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1003_TIE_DIS_XX.wav,CREMA-D,disgust,,test
1003_TIE_FEA_XX,1003_TIE_FEA_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1003_TIE_FEA_XX.wav,CREMA-D,fear,,test
1003_TIE_NEU_XX,1003_TIE_NEU_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1003_TIE_NEU_XX.wav,CREMA-D,neutral,,train
1003_TIE_SAD_XX,1003_TIE_SAD_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1003_TIE_SAD_XX.wav,CREMA-D,sadness,,train
1003_TSI_ANG_XX,1003_TSI_ANG_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1003_TSI_ANG_XX.wav,CREMA-D,anger,,val
1003_TSI_DIS_XX,1003_TSI_DIS_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1003_TSI_DIS_XX.wav,CREMA-D,disgust,,train
1003_TSI_FEA_XX,1003_TSI_FEA_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1003_TSI_FEA_XX.wav,CREMA-D,fear,,train
1003_TSI_NEU_XX,1003_TSI_NEU_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1003_TSI_NEU_XX.wav,CREMA-D,neutral,,train
1003_TSI_SAD_XX,1003_TSI_SAD_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1003_TSI_SAD_XX.wav,CREMA-D,sadness,,test
1003_WSI_ANG_XX,1003_WSI_ANG_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1003_WSI_ANG_XX.wav,CREMA-D,anger,,train
1003_WSI_DIS_XX,1003_WSI_DIS_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1003_WSI_DIS_XX.wav,CREMA-D,disgust,,train
1003_WSI_FEA_XX,1003_WSI_FEA_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1003_WSI_FEA_XX.wav,CREMA-D,fear,,train
1003_WSI_NEU_XX,1003_WSI_NEU_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1003_WSI_NEU_XX.wav,CREMA-D,neutral,,train
1003_WSI_SAD_XX,1003_WSI_SAD_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1003_WSI_SAD_XX.wav,CREMA-D,sadness,,test
1004_DFA_ANG_XX,1004_DFA_ANG_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_DFA_ANG_XX.wav,CREMA-D,anger,,train
1004_DFA_DIS_XX,1004_DFA_DIS_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_DFA_DIS_XX.wav,CREMA-D,disgust,,train
1004_DFA_FEA_XX,1004_DFA_FEA_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_DFA_FEA_XX.wav,CREMA-D,fear,,train
1004_DFA_NEU_XX,1004_DFA_NEU_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_DFA_NEU_XX.wav,CREMA-D,neutral,,test
1004_DFA_SAD_XX,1004_DFA_SAD_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_DFA_SAD_XX.wav,CREMA-D,sadness,,test
1004_IEO_ANG_HI,1004_IEO_ANG_HI.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_IEO_ANG_HI.wav,CREMA-D,anger,,train
1004_IEO_ANG_LO,1004_IEO_ANG_LO.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_IEO_ANG_LO.wav,CREMA-D,anger,,train
1004_IEO_ANG_MD,1004_IEO_ANG_MD.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_IEO_ANG_MD.wav,CREMA-D,anger,,train
1004_IEO_DIS_HI,1004_IEO_DIS_HI.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_IEO_DIS_HI.wav,CREMA-D,disgust,,train
1004_IEO_DIS_LO,1004_IEO_DIS_LO.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_IEO_DIS_LO.wav,CREMA-D,disgust,,train
1004_IEO_DIS_MD,1004_IEO_DIS_MD.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_IEO_DIS_MD.wav,CREMA-D,disgust,,test
1004_IEO_FEA_HI,1004_IEO_FEA_HI.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_IEO_FEA_HI.wav,CREMA-D,fear,,train
1004_IEO_FEA_LO,1004_IEO_FEA_LO.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_IEO_FEA_LO.wav,CREMA-D,fear,,train
1004_IEO_FEA_MD,1004_IEO_FEA_MD.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_IEO_FEA_MD.wav,CREMA-D,fear,,val
1004_IEO_NEU_XX,1004_IEO_NEU_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_IEO_NEU_XX.wav,CREMA-D,neutral,,train
1004_IEO_SAD_HI,1004_IEO_SAD_HI.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_IEO_SAD_HI.wav,CREMA-D,sadness,,train
1004_IEO_SAD_LO,1004_IEO_SAD_LO.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_IEO_SAD_LO.wav,CREMA-D,sadness,,train
1004_IEO_SAD_MD,1004_IEO_SAD_MD.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_IEO_SAD_MD.wav,CREMA-D,sadness,,train
1004_IOM_ANG_XX,1004_IOM_ANG_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_IOM_ANG_XX.wav,CREMA-D,anger,,train
1004_IOM_DIS_XX,1004_IOM_DIS_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_IOM_DIS_XX.wav,CREMA-D,disgust,,train
1004_IOM_FEA_XX,1004_IOM_FEA_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_IOM_FEA_XX.wav,CREMA-D,fear,,train
1004_IOM_NEU_XX,1004_IOM_NEU_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_IOM_NEU_XX.wav,CREMA-D,neutral,,test
1004_IOM_SAD_XX,1004_IOM_SAD_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_IOM_SAD_XX.wav,CREMA-D,sadness,,test
1004_ITH_ANG_XX,1004_ITH_ANG_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_ITH_ANG_XX.wav,CREMA-D,anger,,train
1004_ITH_DIS_XX,1004_ITH_DIS_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_ITH_DIS_XX.wav,CREMA-D,disgust,,train
1004_ITH_FEA_XX,1004_ITH_FEA_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_ITH_FEA_XX.wav,CREMA-D,fear,,train
1004_ITH_NEU_XX,1004_ITH_NEU_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_ITH_NEU_XX.wav,CREMA-D,neutral,,train
1004_ITH_SAD_XX,1004_ITH_SAD_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_ITH_SAD_XX.wav,CREMA-D,sadness,,train
1004_ITS_ANG_XX,1004_ITS_ANG_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_ITS_ANG_XX.wav,CREMA-D,anger,,val
1004_ITS_DIS_XX,1004_ITS_DIS_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_ITS_DIS_XX.wav,CREMA-D,disgust,,test
1004_ITS_FEA_XX,1004_ITS_FEA_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_ITS_FEA_XX.wav,CREMA-D,fear,,train
1004_ITS_NEU_XX,1004_ITS_NEU_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_ITS_NEU_XX.wav,CREMA-D,neutral,,train
1004_ITS_SAD_XX,1004_ITS_SAD_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_ITS_SAD_XX.wav,CREMA-D,sadness,,test
1004_IWL_ANG_XX,1004_IWL_ANG_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_IWL_ANG_XX.wav,CREMA-D,anger,,test
1004_IWL_DIS_XX,1004_IWL_DIS_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_IWL_DIS_XX.wav,CREMA-D,disgust,,train
1004_IWL_FEA_XX,1004_IWL_FEA_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_IWL_FEA_XX.wav,CREMA-D,fear,,train
1004_IWL_NEU_XX,1004_IWL_NEU_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_IWL_NEU_XX.wav,CREMA-D,neutral,,train
1004_IWL_SAD_XX,1004_IWL_SAD_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_IWL_SAD_XX.wav,CREMA-D,sadness,,train
1004_IWW_ANG_XX,1004_IWW_ANG_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_IWW_ANG_XX.wav,CREMA-D,anger,,train
1004_IWW_DIS_XX,1004_IWW_DIS_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_IWW_DIS_XX.wav,CREMA-D,disgust,,train
1004_IWW_FEA_XX,1004_IWW_FEA_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_IWW_FEA_XX.wav,CREMA-D,fear,,train
1004_IWW_NEU_XX,1004_IWW_NEU_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_IWW_NEU_XX.wav,CREMA-D,neutral,,train
1004_IWW_SAD_XX,1004_IWW_SAD_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_IWW_SAD_XX.wav,CREMA-D,sadness,,train
1004_MTI_ANG_XX,1004_MTI_ANG_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_MTI_ANG_XX.wav,CREMA-D,anger,,train
1004_MTI_DIS_XX,1004_MTI_DIS_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_MTI_DIS_XX.wav,CREMA-D,disgust,,train
1004_MTI_FEA_XX,1004_MTI_FEA_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_MTI_FEA_XX.wav,CREMA-D,fear,,train
1004_MTI_NEU_XX,1004_MTI_NEU_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_MTI_NEU_XX.wav,CREMA-D,neutral,,test
1004_MTI_SAD_XX,1004_MTI_SAD_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_MTI_SAD_XX.wav,CREMA-D,sadness,,train
1004_TAI_ANG_XX,1004_TAI_ANG_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_TAI_ANG_XX.wav,CREMA-D,anger,,val
1004_TAI_DIS_XX,1004_TAI_DIS_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_TAI_DIS_XX.wav,CREMA-D,disgust,,train
1004_TAI_FEA_XX,1004_TAI_FEA_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_TAI_FEA_XX.wav,CREMA-D,fear,,train
1004_TAI_NEU_XX,1004_TAI_NEU_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_TAI_NEU_XX.wav,CREMA-D,neutral,,train
1004_TAI_SAD_XX,1004_TAI_SAD_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_TAI_SAD_XX.wav,CREMA-D,sadness,,test
1004_TIE_ANG_XX,1004_TIE_ANG_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_TIE_ANG_XX.wav,CREMA-D,anger,,train
1004_TIE_DIS_XX,1004_TIE_DIS_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_TIE_DIS_XX.wav,CREMA-D,disgust,,train
1004_TIE_FEA_XX,1004_TIE_FEA_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_TIE_FEA_XX.wav,CREMA-D,fear,,train
1004_TIE_NEU_XX,1004_TIE_NEU_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_TIE_NEU_XX.wav,CREMA-D,neutral,,train
1004_TIE_SAD_XX,1004_TIE_SAD_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_TIE_SAD_XX.wav,CREMA-D,sadness,,test
1004_TSI_ANG_XX,1004_TSI_ANG_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_TSI_ANG_XX.wav,CREMA-D,anger,,train
1004_TSI_DIS_XX,1004_TSI_DIS_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_TSI_DIS_XX.wav,CREMA-D,disgust,,test
1004_TSI_FEA_XX,1004_TSI_FEA_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_TSI_FEA_XX.wav,CREMA-D,fear,,train
1004_TSI_NEU_XX,1004_TSI_NEU_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_TSI_NEU_XX.wav,CREMA-D,neutral,,train
1004_TSI_SAD_XX,1004_TSI_SAD_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_TSI_SAD_XX.wav,CREMA-D,sadness,,train
1004_WSI_ANG_XX,1004_WSI_ANG_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_WSI_ANG_XX.wav,CREMA-D,anger,,train
1004_WSI_DIS_XX,1004_WSI_DIS_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_WSI_DIS_XX.wav,CREMA-D,disgust,,train
1004_WSI_FEA_XX,1004_WSI_FEA_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_WSI_FEA_XX.wav,CREMA-D,fear,,train
1004_WSI_NEU_XX,1004_WSI_NEU_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_WSI_NEU_XX.wav,CREMA-D,neutral,,test
1004_WSI_SAD_XX,1004_WSI_SAD_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1004_WSI_SAD_XX.wav,CREMA-D,sadness,,train
1005_DFA_ANG_XX,1005_DFA_ANG_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1005_DFA_ANG_XX.wav,CREMA-D,anger,,test
1005_DFA_DIS_XX,1005_DFA_DIS_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1005_DFA_DIS_XX.wav,CREMA-D,disgust,,train
1005_DFA_FEA_XX,1005_DFA_FEA_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1005_DFA_FEA_XX.wav,CREMA-D,fear,,train
1005_DFA_NEU_XX,1005_DFA_NEU_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1005_DFA_NEU_XX.wav,CREMA-D,neutral,,train
1005_DFA_SAD_XX,1005_DFA_SAD_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1005_DFA_SAD_XX.wav,CREMA-D,sadness,,train
1005_IEO_ANG_HI,1005_IEO_ANG_HI.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1005_IEO_ANG_HI.wav,CREMA-D,anger,,train
1005_IEO_ANG_LO,1005_IEO_ANG_LO.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1005_IEO_ANG_LO.wav,CREMA-D,anger,,test
1005_IEO_ANG_MD,1005_IEO_ANG_MD.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1005_IEO_ANG_MD.wav,CREMA-D,anger,,val
1005_IEO_DIS_HI,1005_IEO_DIS_HI.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1005_IEO_DIS_HI.wav,CREMA-D,disgust,,train
1005_IEO_DIS_LO,1005_IEO_DIS_LO.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1005_IEO_DIS_LO.wav,CREMA-D,disgust,,train
1005_IEO_DIS_MD,1005_IEO_DIS_MD.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1005_IEO_DIS_MD.wav,CREMA-D,disgust,,test
1005_IEO_FEA_HI,1005_IEO_FEA_HI.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1005_IEO_FEA_HI.wav,CREMA-D,fear,,train
1005_IEO_FEA_LO,1005_IEO_FEA_LO.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1005_IEO_FEA_LO.wav,CREMA-D,fear,,train
1005_IEO_FEA_MD,1005_IEO_FEA_MD.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1005_IEO_FEA_MD.wav,CREMA-D,fear,,train
1005_IEO_NEU_XX,1005_IEO_NEU_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1005_IEO_NEU_XX.wav,CREMA-D,neutral,,test
1005_IEO_SAD_HI,1005_IEO_SAD_HI.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1005_IEO_SAD_HI.wav,CREMA-D,sadness,,train
1005_IEO_SAD_LO,1005_IEO_SAD_LO.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1005_IEO_SAD_LO.wav,CREMA-D,sadness,,val
1005_IEO_SAD_MD,1005_IEO_SAD_MD.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1005_IEO_SAD_MD.wav,CREMA-D,sadness,,val
1005_IOM_ANG_XX,1005_IOM_ANG_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1005_IOM_ANG_XX.wav,CREMA-D,anger,,train
1005_IOM_DIS_XX,1005_IOM_DIS_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1005_IOM_DIS_XX.wav,CREMA-D,disgust,,train
1005_IOM_FEA_XX,1005_IOM_FEA_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1005_IOM_FEA_XX.wav,CREMA-D,fear,,train
1005_IOM_NEU_XX,1005_IOM_NEU_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1005_IOM_NEU_XX.wav,CREMA-D,neutral,,train
1005_IOM_SAD_XX,1005_IOM_SAD_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1005_IOM_SAD_XX.wav,CREMA-D,sadness,,train
1005_ITH_ANG_XX,1005_ITH_ANG_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1005_ITH_ANG_XX.wav,CREMA-D,anger,,test
1005_ITH_DIS_XX,1005_ITH_DIS_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1005_ITH_DIS_XX.wav,CREMA-D,disgust,,train
1005_ITH_FEA_XX,1005_ITH_FEA_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1005_ITH_FEA_XX.wav,CREMA-D,fear,,train
1005_ITH_NEU_XX,1005_ITH_NEU_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1005_ITH_NEU_XX.wav,CREMA-D,neutral,,train
1005_ITH_SAD_XX,1005_ITH_SAD_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1005_ITH_SAD_XX.wav,CREMA-D,sadness,,train
1005_ITS_ANG_XX,1005_ITS_ANG_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1005_ITS_ANG_XX.wav,CREMA-D,anger,,train
1005_ITS_DIS_XX,1005_ITS_DIS_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1005_ITS_DIS_XX.wav,CREMA-D,disgust,,train
1005_ITS_FEA_XX,1005_ITS_FEA_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1005_ITS_FEA_XX.wav,CREMA-D,fear,,test
1005_ITS_NEU_XX,1005_ITS_NEU_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1005_ITS_NEU_XX.wav,CREMA-D,neutral,,test
1005_ITS_SAD_XX,1005_ITS_SAD_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1005_ITS_SAD_XX.wav,CREMA-D,sadness,,train
1005_IWL_ANG_XX,1005_IWL_ANG_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1005_IWL_ANG_XX.wav,CREMA-D,anger,,train
1005_IWL_DIS_XX,1005_IWL_DIS_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1005_IWL_DIS_XX.wav,CREMA-D,disgust,,train
1005_IWL_FEA_XX,1005_IWL_FEA_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1005_IWL_FEA_XX.wav,CREMA-D,fear,,test
1005_IWL_NEU_XX,1005_IWL_NEU_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1005_IWL_NEU_XX.wav,CREMA-D,neutral,,train
1005_IWL_SAD_XX,1005_IWL_SAD_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1005_IWL_SAD_XX.wav,CREMA-D,sadness,,train
1005_IWW_ANG_XX,1005_IWW_ANG_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1005_IWW_ANG_XX.wav,CREMA-D,anger,,train
1005_IWW_DIS_XX,1005_IWW_DIS_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1005_IWW_DIS_XX.wav,CREMA-D,disgust,,train
1005_IWW_FEA_XX,1005_IWW_FEA_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1005_IWW_FEA_XX.wav,CREMA-D,fear,,train
1005_IWW_NEU_XX,1005_IWW_NEU_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1005_IWW_NEU_XX.wav,CREMA-D,neutral,,train
1005_IWW_SAD_XX,1005_IWW_SAD_XX.wav,d:/haam_framework/crema-d-mirror-main\AudioWAV\1005_IWW_SAD_XX.wav,CREMA-D,sadness,,train
